,speaker,condition_m,condition_s,mov_av_rhythm,env8_av_rhythm,env8_av_rhythmimf1,env8_av_rhythmimf2
638,wkv,low ,motion only,1.557500755,NA,NA,NA
639,wkv,moderate ,motion only,0.952701188,NA,NA,NA
640,xfy,low ,motion only,0.59835223,NA,NA,NA
641,xfy,moderate ,motion only,0.793095071,NA,NA,NA
642,ybh,low ,motion only,0.871614424,NA,NA,NA
643,ybh,moderate ,motion only,0.801661042,NA,NA,NA
644,yvc,low ,motion only,0.790504644,NA,NA,NA
645,yvc,moderate ,motion only,0.882470919,NA,NA,NA
646,zbw,low ,motion only,0.630572384,NA,NA,NA
647,zbw,moderate ,motion only,0.907718079,NA,NA,NA
648,zib,low ,motion only,0.813279223,NA,NA,NA
649,zib,moderate ,motion only,0.82758849,NA,NA,NA
650,zmq,low ,motion only,1.129427596,NA,NA,NA
651,zmq,moderate ,motion only,1.174943307,NA,NA,NA
652,acp,speech only,reading1,NA,4.590865842,5.162978825,2.760110404
653,acp,speech only,reading2,NA,4.609843938,4.992798848,2.705640778
654,acp,speech only,reading3,NA,4.70223177,5.203484903,2.7559531
655,acp,speech only,spont speech1,NA,3.904642814,4.517768545,2.213962508
656,acp,speech only,spont speech2,NA,2.90463692,4.278215223,1.791229154
657,acp,speech only,spont speech3,NA,3.828771212,7.145902618,2.527430304
658,brx,speech only,reading1,NA,4.807918925,5.51171829,2.710665881
659,brx,speech only,reading2,NA,4.672897196,5.65457898,2.614216358
660,brx,speech only,reading3,NA,4.721129368,5.482938115,2.73556231
661,brx,speech only,spont speech1,NA,3.341766194,3.945550231,1.843399393
662,brx,speech only,spont speech2,NA,3.387761331,3.875348057,1.879440752
663,brx,speech only,spont speech3,NA,3.150647633,3.601431238,1.76756862
664,byo,speech only,reading1,NA,4.545454545,5.511895791,2.630720731
665,byo,speech only,reading2,NA,4.741980474,5.576856047,2.796225096
666,byo,speech only,reading3,NA,4.461396209,5.312391731,2.519538085
667,byo,speech only,spont speech1,NA,3.3568427,13.58464601,2.758790263
668,byo,speech only,spont speech2,NA,3.755409219,4.545625588,2.117239301
669,byo,speech only,spont speech3,NA,3.469409699,5.401533061,1.948912693
670,csm,speech only,reading1,NA,4.963308873,5.495531546,2.813504823
671,csm,speech only,reading2,NA,5.159500693,5.520110957,2.78551532
672,csm,speech only,reading3,NA,4.902506964,5.315152358,2.827151854
673,csm,speech only,spont speech1,NA,4.136752137,6.317948718,2.30766597
674,csm,speech only,spont speech2,NA,4.263350727,5.188557048,2.47590808
675,csm,speech only,spont speech3,NA,4.136466798,4.905190717,2.294216814
676,cvq,speech only,reading1,NA,4.374453193,5.051940951,2.422907489
677,cvq,speech only,reading2,NA,4.515706806,5.101929576,2.57029877
678,cvq,speech only,reading3,NA,4.836006703,5.3911585,2.798708288
679,cvq,speech only,spont speech1,NA,4.462888632,6.762364787,2.772857338
680,cvq,speech only,spont speech2,NA,4.420010194,5.443959243,2.529062352
681,cvq,speech only,spont speech3,NA,4.686324388,5.431355689,2.666473444
682,dwq,speech only,reading1,NA,4.898604161,5.475845729,2.804232804
683,dwq,speech only,reading2,NA,4.918662739,5.394349994,2.802777064
684,dwq,speech only,reading3,NA,4.948827568,5.359917141,2.811767769
685,dwq,speech only,spont speech1,NA,4.83895943,5.589965934,2.658399535
686,dwq,speech only,spont speech2,NA,4.968266947,5.505587354,2.783951339
687,dwq,speech only,spont speech3,NA,4.733772342,5.373471308,2.785003826
688,egb,speech only,reading1,NA,4.857533382,5.718490487,2.756281141
689,egb,speech only,reading2,NA,4.397790055,5.125372805,2.635658915
690,egb,speech only,reading3,NA,4.36483426,4.856466715,2.430484037
691,egb,speech only,spont speech1,NA,4.091978997,4.722071338,2.305266592
692,egb,speech only,spont speech2,NA,4.315162281,5.210762,2.481849163
693,egb,speech only,spont speech3,NA,3.991414693,4.709954104,2.423695006
694,fpk,speech only,reading1,NA,4.921359716,5.451318458,2.91989336
695,fpk,speech only,reading2,NA,4.817803864,5.47744223,2.837226367
696,fpk,speech only,reading3,NA,4.78994896,5.365087673,2.59230165
697,fpk,speech only,spont speech1,NA,4.376284344,5.708196971,2.576121337
698,fpk,speech only,spont speech2,NA,4.403794038,5.411108599,2.499435369
699,fpk,speech only,spont speech3,NA,4.742694777,6.194969657,2.837975484
700,fws,speech only,reading1,NA,4.929313149,5.501130369,2.75461208
701,fws,speech only,reading2,NA,4.779233382,5.373351083,2.666989938
702,fws,speech only,reading3,NA,5.103872788,5.563389309,2.95705837
703,fws,speech only,spont speech1,NA,4.011694608,6.032345213,2.400889218
704,fws,speech only,spont speech2,NA,3.836086677,5.698347994,2.233676976
705,fws,speech only,spont speech3,NA,3.75914837,5.489021956,2.090186118
706,gjs,speech only,reading1,NA,4.806517312,5.362946912,2.754295064
707,gjs,speech only,reading2,NA,4.804570835,5.218068536,2.718954248
708,gjs,speech only,reading3,NA,4.750656168,5.218987674,2.774474832
709,gjs,speech only,spont speech1,NA,4.391903743,6.23004876,2.471736535
710,gjs,speech only,spont speech2,NA,4.45549684,6.002832176,2.447878851
711,gjs,speech only,spont speech3,NA,4.226506539,4.860838887,2.440939262
712,gmm,speech only,reading1,NA,4.041611862,4.472079397,2.291365171
713,gmm,speech only,reading2,NA,4.365266635,5.163876444,2.610966057
714,gmm,speech only,reading3,NA,4.27513733,4.664445502,2.527988443
715,gmm,speech only,spont speech1,NA,3.851487895,4.239806633,2.086804729
716,gmm,speech only,spont speech2,NA,4.154251414,5.985231248,2.35283941
717,gmm,speech only,spont speech3,NA,4.132095621,5.076809332,2.270763915
718,hct,speech only,reading1,NA,5.143160127,5.805168986,2.864409048
719,hct,speech only,reading2,NA,5.166351095,5.633423181,2.896981183
720,hct,speech only,reading3,NA,5.433306167,5.895938052,3.068072867
721,hct,speech only,spont speech1,NA,3.648757017,4.025661588,2.048439571
722,hct,speech only,spont speech2,NA,4.267093862,4.951576495,2.340417776
723,hct,speech only,spont speech3,NA,3.84247388,4.424202993,2.12284937
724,hox,speech only,reading1,NA,5.136309759,5.746822034,2.98665257
725,hox,speech only,reading2,NA,5.109770189,5.646817248,2.926702927
726,hox,speech only,reading3,NA,5.007443497,5.601407117,2.925495557
727,hox,speech only,spont speech1,NA,4.195540826,5.151995172,2.474800662
728,hox,speech only,spont speech2,NA,4.594478838,5.200062276,2.651648481
729,hox,speech only,spont speech3,NA,4.588144727,5.257890685,2.543254595
730,hqn,speech only,reading1,NA,4.626060139,5.212479137,2.659780504
731,hqn,speech only,reading2,NA,4.72826087,5.271022959,2.733734281
732,hqn,speech only,reading3,NA,4.631152727,5.21057291,2.668699962
733,hqn,speech only,spont speech1,NA,3.921292052,5.345934128,2.322708179
734,hqn,speech only,spont speech2,NA,4.095170406,5.002199885,2.351187451
735,hqn,speech only,spont speech3,NA,4.063110863,4.869371098,2.226254449
736,hsx,speech only,reading1,NA,4.453800133,4.895337247,2.409638554
737,hsx,speech only,reading2,NA,4.588014981,5.384525342,2.72973291
738,hsx,speech only,reading3,NA,4.757899796,5.2138395,2.697820065
739,hsx,speech only,spont speech1,NA,4.019009842,4.677618531,2.294072363
740,hsx,speech only,spont speech2,NA,4.231002119,5.077947631,2.512581829
741,hsx,speech only,spont speech3,NA,4.285714286,5.030571523,2.540821557
742,ilu,speech only,reading1,NA,5.092780712,5.578120769,2.917916553
743,ilu,speech only,reading2,NA,5.276243094,5.81828209,2.880313199
744,ilu,speech only,reading3,NA,5.32660499,5.813303522,3.028178887
745,ilu,speech only,spont speech1,NA,3.129100136,5.49572967,1.986968263
746,ilu,speech only,spont speech2,NA,4.272192377,15.0763196,5.244277417
747,ilu,speech only,spont speech3,NA,3.84466973,7.317500965,2.858045715
748,irc,speech only,reading1,NA,4.71281296,5.527239778,2.751031637
749,irc,speech only,reading2,NA,4.528301887,5.303450571,2.635693545
750,irc,speech only,reading3,NA,4.557247603,5.231705942,2.578142825
751,irc,speech only,spont speech1,NA,3.457540007,4.905968929,2.028002028
752,irc,speech only,spont speech2,NA,3.875522259,5.064111799,2.235281393
753,irc,speech only,spont speech3,NA,3.932333227,5.387807214,2.198223529
754,ite,speech only,reading1,NA,4.259459459,5.164217805,2.437697247
755,ite,speech only,reading2,NA,4.380221269,5.032156155,2.40717611
756,ite,speech only,reading3,NA,4.395116537,5.037727474,2.349518908
757,ite,speech only,spont speech1,NA,3.012471781,3.315939454,1.638068413
758,ite,speech only,spont speech2,NA,2.732595966,3.360251062,1.556151782
759,ite,speech only,spont speech3,NA,3.181368445,3.683689779,1.714742979
760,jwi,speech only,reading1,NA,4.710523263,5.498202065,2.738454398
761,jwi,speech only,reading2,NA,5.108846105,5.510820332,2.617669268
762,jwi,speech only,reading3,NA,4.907024793,5.764508207,2.865625403
763,jwi,speech only,spont speech1,NA,4.438299833,5.437980786,2.640920062
764,jwi,speech only,spont speech2,NA,4.689526005,5.885319118,2.763148402
765,jwi,speech only,spont speech3,NA,4.53376788,5.46804273,2.727008993
766,kgj,speech only,reading1,NA,5.219117856,5.897363198,2.954965194
767,kgj,speech only,reading2,NA,5.204981111,5.678321678,2.85434448
768,kgj,speech only,reading3,NA,5.301469578,5.842819915,2.941985153
769,kgj,speech only,spont speech1,NA,4.358541051,7.710181665,3.001162422
770,kgj,speech only,spont speech2,NA,4.252798304,8.748791819,3.022166719
771,kgj,speech only,spont speech3,NA,4.315558898,6.728348645,2.605479362
772,knb,speech only,reading1,NA,4.366167475,4.95467004,2.593842261
773,knb,speech only,reading2,NA,4.351919657,4.9367221,2.534854246
774,knb,speech only,reading3,NA,4.455814945,5.073545086,2.455690796
775,knb,speech only,spont speech1,NA,3.493603882,5.144184132,2.237414543
776,knb,speech only,spont speech2,NA,3.75656472,5.46184739,2.250943046
777,knb,speech only,spont speech3,NA,3.648424544,4.711138187,2.181497917
778,koe,speech only,reading1,NA,5.318023871,5.739314303,2.870229008
779,koe,speech only,reading2,NA,5.301065975,5.73156682,2.897710808
780,koe,speech only,reading3,NA,5.157108637,5.604055196,2.763139154
781,koe,speech only,spont speech1,NA,2.250101773,4.204137523,1.371945567
782,koe,speech only,spont speech2,NA,3.673822216,4.567065264,2.012696581
783,koe,speech only,spont speech3,NA,4.257219411,5.269425424,2.362058046
784,kwl,speech only,reading1,NA,4.733584173,5.72815534,2.810077519
785,kwl,speech only,reading2,NA,4.612159329,5.594577942,2.707738169
786,kwl,speech only,reading3,NA,4.536489152,5.276134122,2.709359606
787,kwl,speech only,spont speech1,NA,3.622094778,4.426978369,2.016210061
788,kwl,speech only,spont speech2,NA,3.787291064,4.478454052,2.123606604
789,kwl,speech only,spont speech3,NA,3.813118168,4.677183282,2.25590872
790,lwa,speech only,reading1,NA,4.605845881,5.349839726,2.660406886
791,lwa,speech only,reading2,NA,4.528150671,5.249449008,2.677672639
792,lwa,speech only,reading3,NA,4.495326121,5.122821751,2.492080253
793,lwa,speech only,spont speech1,NA,3.966620514,5.455974254,2.263528706
794,lwa,speech only,spont speech2,NA,3.954511234,5.143242065,2.182712914
795,lwa,speech only,spont speech3,NA,4.094173392,4.996114133,2.303618385
796,npn,speech only,reading1,NA,5.23138833,5.688221089,3.052816426
797,npn,speech only,reading2,NA,5.422109847,5.693451129,2.944475603
798,npn,speech only,reading3,NA,5.335215243,5.815102329,2.987622706
799,npn,speech only,spont speech1,NA,3.779654202,6.312826699,2.308569895
800,npn,speech only,spont speech2,NA,3.770357436,5.267096682,2.269402319
801,npn,speech only,spont speech3,NA,3.941054062,4.390658174,2.133718706
802,oet,speech only,reading1,NA,4.725487958,5.133470226,2.598298459
803,oet,speech only,reading2,NA,4.663212435,5.067567568,2.604461556
804,oet,speech only,reading3,NA,4.674220963,5.332704106,2.550779405
805,oet,speech only,spont speech1,NA,4.084425875,4.754358162,2.177753741
806,oet,speech only,spont speech2,NA,4.436635186,5.241965005,2.373800278
807,oet,speech only,spont speech2,NA,4.080952222,4.607741806,2.182254997
808,ots,speech only,reading1,NA,4.56464681,5.246948785,2.448792768
809,ots,speech only,reading2,NA,4.470030477,4.964458987,2.560326272
810,ots,speech only,reading3,NA,4.619410627,5.277525023,2.529026325
811,ots,speech only,spont speech1,NA,3.33226939,4.066390041,1.866291704
812,ots,speech only,spont speech2,NA,3.732217573,5.213389121,2.103939648
813,ots,speech only,spont speech3,NA,3.333037851,3.731938658,1.794518723
814,php,speech only,reading1,NA,4.614705233,5.318327265,2.714632531
815,php,speech only,reading2,NA,4.420377942,5.169557053,2.566087822
816,php,speech only,reading3,NA,4.744903835,5.363720074,2.808794751
817,php,speech only,spont speech1,NA,4.262210608,4.858478413,2.303106602
818,php,speech only,spont speech2,NA,4.065232805,5.278499961,2.384900892
819,php,speech only,spont speech3,NA,4.113240167,5.032216263,2.262818434
820,pry,speech only,reading1,NA,4.698512138,5.950117437,2.849769999
821,pry,speech only,reading2,NA,4.808020964,5.764411028,2.907580478
822,pry,speech only,reading3,NA,4.842056721,5.510086455,2.837370242
823,pry,speech only,spont speech1,NA,3.765440298,4.436462802,2.042643499
824,pry,speech only,spont speech2,NA,3.585046862,4.411817113,2.042132416
825,pry,speech only,spont speech3,NA,3.887546673,4.683669362,2.255749231
826,pzi,speech only,reading1,NA,5.078979344,5.561627201,2.721088435
827,pzi,speech only,reading2,NA,5.178379668,5.723825423,2.808449352
828,pzi,speech only,reading3,NA,4.79616307,5.490290098,2.675665903
829,pzi,speech only,spont speech1,NA,3.748975446,4.49734507,2.076865432
830,pzi,speech only,spont speech2,NA,4.146350019,5.002280142,2.387640449
831,pzi,speech only,spont speech3,NA,3.892855848,4.514983513,2.214782385
