"","speaker","condition_m","condition_s","mov_av_rhythm","env12_av_rhythm","env12_av_rhythmimf1","env12_av_rhythmimf2"
"582","hqn","low workload","motion only",0.746784010792233,NA,NA,NA
"583","hqn","moderate workload","motion only",0.839360917895905,NA,NA,NA
"584","hsx","low workload","motion only",0.98837699303539,NA,NA,NA
"585","hsx","moderate workload","motion only",1.18713932399011,NA,NA,NA
"586","ilu","low workload","motion only",1.17727852447758,NA,NA,NA
"587","ilu","moderate workload","motion only",1.88848188848189,NA,NA,NA
"588","irc","low workload","motion only",1.08033540259114,NA,NA,NA
"589","irc","moderate workload","motion only",1.1186037286791,NA,NA,NA
"590","ite","low workload","motion only",0.919811320754717,NA,NA,NA
"591","ite","moderate workload","motion only",0.950832994717595,NA,NA,NA
"592","jwi","low workload","motion only",0.729579698651864,NA,NA,NA
"593","jwi","moderate workload","motion only",0.778580715387174,NA,NA,NA
"594","kgj","low workload","motion only",1.02745098039216,NA,NA,NA
"595","kgj","moderate workload","motion only",1.12495198375679,NA,NA,NA
"596","knb","low workload","motion only",0.860975167663585,NA,NA,NA
"597","knb","moderate workload","motion only",1.00077364771348,NA,NA,NA
"598","koe","low workload","motion only",0.909959854712292,NA,NA,NA
"599","koe","moderate workload","motion only",0.925599796859514,NA,NA,NA
"600","kwl","low workload","motion only",0.79399010566176,NA,NA,NA
"601","kwl","moderate workload","motion only",0.980313378867015,NA,NA,NA
"602","lwa","low workload","motion only",0.910994479645392,NA,NA,NA
"603","lwa","moderate workload","motion only",1.08286698915552,NA,NA,NA
"604","npn","low workload","motion only",0.942528735632184,NA,NA,NA
"605","npn","moderate workload","motion only",1.08814733662985,NA,NA,NA
"606","oet","low workload","motion only",0.645286686103013,NA,NA,NA
"607","oet","moderate workload","motion only",0.688018979833926,NA,NA,NA
"608","ots","low workload","motion only",1.10344827586207,NA,NA,NA
"609","ots","moderate workload","motion only",1.23189939236374,NA,NA,NA
"610","php","low workload","motion only",0.805253239691513,NA,NA,NA
"611","php","moderate workload","motion only",1.1367074736472,NA,NA,NA
"612","pry","low workload","motion only",3.99009356081453,NA,NA,NA
"613","pry","moderate workload","motion only",1.20036101083032,NA,NA,NA
"614","pzi","low workload","motion only",0.858815286912107,NA,NA,NA
"615","pzi","moderate workload","motion only",0.763653383477168,NA,NA,NA
"616","qlk","low workload","motion only",1.05686253297494,NA,NA,NA
"617","qlk","moderate workload","motion only",1.13614688637702,NA,NA,NA
"618","rct","low workload","motion only",1.59162560068562,NA,NA,NA
"619","rct","moderate workload","motion only",0.880318591490254,NA,NA,NA
"620","rno","low workload","motion only",1.11961337092227,NA,NA,NA
"621","rno","moderate workload","motion only",1.08623853211009,NA,NA,NA
"622","rvh","low workload","motion only",0.914424438600041,NA,NA,NA
"623","rvh","moderate workload","motion only",0.974886598934876,NA,NA,NA
"624","sph","low workload","motion only",0.923935835604949,NA,NA,NA
"625","sph","moderate workload","motion only",0.913328294280675,NA,NA,NA
"626","tuv","low workload","motion only",0.751494449188728,NA,NA,NA
"627","tuv","moderate workload","motion only",1.23880182358916,NA,NA,NA
"628","tyf","low workload","motion only",0.794706283045185,NA,NA,NA
"629","tyf","moderate workload","motion only",0.902624235046663,NA,NA,NA
"630","uxi","low workload","motion only",0.870466321243523,NA,NA,NA
"631","uxi","moderate workload","motion only",0.855596158613135,NA,NA,NA
"632","vnu","low workload","motion only",1.02266511284991,NA,NA,NA
"633","vnu","moderate workload","motion only",0.936433211029481,NA,NA,NA
"634","wdy","low workload","motion only",0.848882708663454,NA,NA,NA
"635","wdy","moderate workload","motion only",0.972334057519637,NA,NA,NA
"636","wfk","low workload","motion only",2.51834008540458,NA,NA,NA
"637","wfk","moderate workload","motion only",0.78045864399462,NA,NA,NA
"638","wkv","low workload","motion only",1.55750075460308,NA,NA,NA
"639","wkv","moderate workload","motion only",0.952701188074423,NA,NA,NA
"640","xfy","low workload","motion only",0.598352230012734,NA,NA,NA
"641","xfy","moderate workload","motion only",0.793095071378556,NA,NA,NA
"642","ybh","low workload","motion only",0.87161442360461,NA,NA,NA
"643","ybh","moderate workload","motion only",0.801661041678357,NA,NA,NA
"644","yvc","low workload","motion only",0.790504644214785,NA,NA,NA
"645","yvc","moderate workload","motion only",0.882470918572002,NA,NA,NA
"646","zbw","low workload","motion only",0.630572384122347,NA,NA,NA
"647","zbw","moderate workload","motion only",0.907718079268544,NA,NA,NA
"648","zib","low workload","motion only",0.813279223155686,NA,NA,NA
"649","zib","moderate workload","motion only",0.827588489899283,NA,NA,NA
"650","zmq","low workload","motion only",1.12942759648195,NA,NA,NA
"651","zmq","moderate workload","motion only",1.17494330693134,NA,NA,NA
"652","acp","speech only","reading1",NA,5.71020699500357,6.91211401425178,3.35155692892798
"653","acp","speech only","reading2",NA,5.63954883609311,7.09747032729889,3.50666506544974
"654","acp","speech only","reading3",NA,5.70337668535974,7.08323396136418,3.35530257639305
"655","acp","speech only","spont speech1",NA,5.12903225806452,6.34677419354839,2.98664083625943
"656","acp","speech only","spont speech2",NA,4.01434318698618,5.71103725730278,2.4688115561392
"657","acp","speech only","spont speech3",NA,5.35333731139715,8.64376438496292,3.92441240455573
"658","brx","speech only","reading1",NA,6.15058324496288,7.6,3.58406036312191
"659","brx","speech only","reading2",NA,6.31604816908331,7.90669122160835,3.46906138516423
"660","brx","speech only","reading3",NA,6.17769551133734,7.4468085106383,3.56440226825599
"661","brx","speech only","spont speech1",NA,4.83932614000529,6.42695439978832,2.88269208142134
"662","brx","speech only","spont speech2",NA,4.5081810900492,5.27038364731904,2.54179070299977
"663","brx","speech only","spont speech3",NA,4.29304713019132,5.14036861342251,2.35001167224341
"664","byo","speech only","reading1",NA,6.71762299494025,8.2445377246798,3.66418795128785
"665","byo","speech only","reading2",NA,6.78517485767399,8.22395167847601,4.00372439478585
"666","byo","speech only","reading3",NA,6.79376083188908,8.26122072227991,3.7901548416917
"667","byo","speech only","spont speech1",NA,5.65096680671237,18.2255964226923,6.23371515658031
"668","byo","speech only","spont speech2",NA,5.29661813941241,7.61388857540533,2.95944877442675
"669","byo","speech only","spont speech3",NA,4.81375358166189,8.28618491728139,2.71645642201835
"670","csm","speech only","reading1",NA,6.08324439701174,7.21608307815204,3.52799679273019
"671","csm","speech only","reading2",NA,6.2708102108768,7.76914539400666,3.71293987254087
"672","csm","speech only","reading3",NA,5.81929555895865,7.20946416144746,3.4149755073478
"673","csm","speech only","spont speech1",NA,5.76252648848178,9.25558821518901,3.57851522408484
"674","csm","speech only","spont speech2",NA,5.8085759739539,7.67323985349069,3.28135994963149
"675","csm","speech only","spont speech3",NA,5.5844250896582,7.20925126253385,3.08413611223032
"676","cvq","speech only","reading1",NA,6.97115384615385,7.72841392861041,3.7243947858473
"677","cvq","speech only","reading2",NA,6.6492260736865,7.79616724738676,3.64549225060031
"678","cvq","speech only","reading3",NA,7.10696338837042,7.51106326994379,3.75687963627662
"679","cvq","speech only","spont speech1",NA,6.34542795932941,8.80062570136362,4.08413314274045
"680","cvq","speech only","spont speech2",NA,6.12920837124659,7.45969942869619,3.35301406808076
"681","cvq","speech only","spont speech3",NA,6.19066384838606,7.49069034660556,3.57027637380363
"682","dwq","speech only","reading1",NA,6.16194865042791,7.4503093326313,3.56623959846784
"683","dwq","speech only","reading2",NA,5.88461046437252,6.90537084398977,3.37941628264209
"684","dwq","speech only","reading3",NA,6.08966053381705,7.25200725200725,3.56399583766909
"685","dwq","speech only","spont speech1",NA,6.34674922600619,7.79411764705882,3.47832823333462
"686","dwq","speech only","spont speech2",NA,6.34463430773423,7.60577634190962,3.60718320283589
"687","dwq","speech only","spont speech3",NA,6.31230485648723,7.11733062483542,3.4474971772676
"688","egb","speech only","reading1",NA,7.06476030277544,8.26150935463527,3.84494169555626
"689","egb","speech only","reading2",NA,6.78528014145209,8.13439434129089,3.7548315847598
"690","egb","speech only","reading3",NA,6.46423057128152,7.36171087805881,3.58688930117502
"691","egb","speech only","spont speech1",NA,5.26372950077834,6.80592260073128,3.04984062590554
"692","egb","speech only","spont speech2",NA,5.72718191572015,7.47345443782604,3.36924728794106
"693","egb","speech only","spont speech3",NA,5.27801829612619,6.52272043334336,3.00327424635881
"694","fpk","speech only","reading1",NA,6.36329065787806,8.00912431884425,3.83151484394824
"695","fpk","speech only","reading2",NA,6.03764360791982,7.52596212583995,3.54783459750428
"696","fpk","speech only","reading3",NA,6.07170897670767,7.37930132147063,3.53218210361068
"697","fpk","speech only","spont speech1",NA,6.08689035988739,7.79121966065586,3.45773038842346
"698","fpk","speech only","spont speech2",NA,5.77060527404732,7.474168489328,3.20319565872777
"699","fpk","speech only","spont speech3",NA,6.52288269331931,9.06189724706295,3.90945779961397
"700","fws","speech only","reading1",NA,6.42982236677508,7.43812036688026,3.47300868252171
"701","fws","speech only","reading2",NA,6.24546114742193,7.35899297990801,3.49387358971248
"702","fws","speech only","reading3",NA,6.59058853699192,7.56410256410256,3.60128617363344
"703","fws","speech only","spont speech1",NA,6.31913870287469,8.87935180731806,3.79817125087921
"704","fws","speech only","spont speech2",NA,5.44737067856224,7.50621943896371,3.19368131868132
"705","fws","speech only","spont speech3",NA,5.39551897576589,7.59030635573845,3.17024463305042
"706","gjs","speech only","reading1",NA,5.75617702959544,7.20281613864067,3.35469794081549
"707","gjs","speech only","reading2",NA,5.505063619839,6.90640010385564,3.3420365535248
"708","gjs","speech only","reading3",NA,5.74878592991206,7.15408805031447,3.35825790371245
"709","gjs","speech only","spont speech1",NA,6.02489917587235,8.00981939330177,3.55801957963437
"710","gjs","speech only","spont speech2",NA,6.10476157591243,7.99005559200304,3.41360605327713
"711","gjs","speech only","spont speech3",NA,5.60760981866116,7.29630553279419,3.393818402196
"712","gmm","speech only","reading1",NA,5.0466395599139,6.36059301769488,2.98757170172084
"713","gmm","speech only","reading2",NA,5.5929203539823,6.81684160868027,3.08671065032988
"714","gmm","speech only","reading3",NA,5.16789711836151,6.96127346162984,3.21352059033563
"715","gmm","speech only","spont speech1",NA,5.03069914834621,6.5359477124183,2.82270853155725
"716","gmm","speech only","spont speech2",NA,5.87955968055256,8.09842434707533,3.48284504364359
"717","gmm","speech only","spont speech3",NA,5.62535928389587,7.58807588075881,3.10676419824114
"718","hct","speech only","reading1",NA,6.41484426772697,7.52616933881012,3.46698425301045
"719","hct","speech only","reading2",NA,6.71339983823133,7.84155214227971,3.6816459122902
"720","hct","speech only","reading3",NA,6.87406602363809,7.83516334553341,3.68963646228975
"721","hct","speech only","spont speech1",NA,4.68975468975469,7.56774090107423,2.73653799855549
"722","hct","speech only","spont speech2",NA,5.56869881710646,7.22838944494995,3.13991184934251
"723","hct","speech only","spont speech3",NA,5.08857175651375,6.993916669855,2.73427028683031
"724","hox","speech only","reading1",NA,6.24341412012645,7.29619386276834,3.6071616640337
"725","hox","speech only","reading2",NA,6.28205128205128,7.56216354780825,3.56867779204108
"726","hox","speech only","reading3",NA,6.10563285154667,7.53443154199298,3.59751149580741
"727","hox","speech only","spont speech1",NA,5.58819099261937,6.94120304148159,3.11336717428088
"728","hox","speech only","spont speech2",NA,5.82418438059643,6.90352959489435,3.23108066023046
"729","hox","speech only","spont speech3",NA,5.94867059140406,7.17996075262611,3.23425227167719
"730","hqn","speech only","reading1",NA,7.01709291864799,7.9589216944801,3.692704970949
"731","hqn","speech only","reading2",NA,7.36212985601739,8.20317805242428,3.83569096844396
"732","hqn","speech only","reading3",NA,6.88346197646463,7.81684796357197,3.85835765960147
"733","hqn","speech only","spont speech1",NA,5.40788267644363,7.65000352534725,3.39389663079908
"734","hqn","speech only","spont speech2",NA,5.48807308408053,7.15276602943664,3.2574834078288
"735","hqn","speech only","spont speech3",NA,5.5472211561944,7.05291429767345,3.23256301054248
"736","hsx","speech only","reading1",NA,5.38384845463609,6.98574112965624,3.12223206377325
"737","hsx","speech only","reading2",NA,5.85343011004449,7.33302195235871,3.43448600329334
"738","hsx","speech only","reading3",NA,5.91133004926108,6.97590794678173,3.3698399326032
"739","hsx","speech only","spont speech1",NA,5.3194673051025,6.77091126739488,2.97278071062189
"740","hsx","speech only","spont speech2",NA,5.56270339816847,7.10448664598623,3.26144532727961
"741","hsx","speech only","spont speech3",NA,5.64040581621067,6.86953019151195,3.16321300432013
"742","ilu","speech only","reading1",NA,6.25507717303006,8.01082543978349,3.82217403090268
"743","ilu","speech only","reading2",NA,6.45161290322581,8.06163158618792,3.92427801575238
"744","ilu","speech only","reading3",NA,6.48860299258845,8.05031446540881,3.67564534231201
"745","ilu","speech only","spont speech1",NA,4.68282058263,7.40044056134446,3.12020207022931
"746","ilu","speech only","spont speech2",NA,7.26280794476174,16.3242690307732,6.85153583617747
"747","ilu","speech only","spont speech3",NA,5.72330352446081,8.66912151499211,3.69174620999439
"748","irc","speech only","reading1",NA,5.75637393767705,7.38893925657298,3.39943342776204
"749","irc","speech only","reading2",NA,5.68383658969805,7.26101920728322,3.32704890761894
"750","irc","speech only","reading3",NA,5.73040045121263,7.42077365512575,3.34048075837942
"751","irc","speech only","spont speech1",NA,4.7409598692149,6.72609084893543,2.90713534156892
"752","irc","speech only","spont speech2",NA,5.1706755005041,6.83422151807576,3.106194371374
"753","irc","speech only","spont speech3",NA,5.48854425936563,7.35847852447508,3.26329906124274
"754","ite","speech only","reading1",NA,5.70810810810811,7.22162162162162,3.21180555555556
"755","ite","speech only","reading2",NA,5.55367422959702,6.77048070412999,3.13493866424353
"756","ite","speech only","reading3",NA,5.46120546120546,6.63780663780664,3.03097838199242
"757","ite","speech only","spont speech1",NA,4.07710237152688,5.32761108439084,2.27356883655484
"758","ite","speech only","spont speech2",NA,3.9560775911543,5.17274362015534,2.25949754901961
"759","ite","speech only","spont speech3",NA,4.32930076846991,5.28798600015217,2.36046600167517
"760","jwi","speech only","reading1",NA,6.70455863588911,8.00278357689631,3.52627305417005
"761","jwi","speech only","reading2",NA,7.1491504090623,8.95147095800855,3.89888064394416
"762","jwi","speech only","reading3",NA,6.91880728023751,8.7719298245614,3.980356681313
"763","jwi","speech only","spont speech1",NA,6.25132893897512,7.69721454390814,3.62488472724693
"764","jwi","speech only","spont speech2",NA,6.30851217053147,8.47616304191272,3.74815295347245
"765","jwi","speech only","spont speech3",NA,6.24841617492669,8.14538609130073,3.65928770696714
"766","kgj","speech only","reading1",NA,6.95035460992908,8.50340136054422,3.88377037562013
"767","kgj","speech only","reading2",NA,7.04895104895105,8.38926174496644,3.97480755773268
"768","kgj","speech only","reading3",NA,7.00260881504874,7.90123456790123,3.87362637362637
"769","kgj","speech only","spont speech1",NA,5.94860964449138,9.87576109527329,4.40891643483467
"770","kgj","speech only","spont speech2",NA,6.28409338861008,11.5769458558025,4.82889852450323
"771","kgj","speech only","spont speech3",NA,6.20464203988231,9.19758130413466,3.81432169845268
"772","knb","speech only","reading1",NA,5.44246387511866,6.6582385166456,3.24825986078886
"773","knb","speech only","reading2",NA,5.52416823603264,6.77824267782427,3.11715481171548
"774","knb","speech only","reading3",NA,5.50047969299648,6.69366872735025,3.1126745549515
"775","knb","speech only","spont speech1",NA,5.01617171420171,6.60982064098794,2.76397424211238
"776","knb","speech only","spont speech2",NA,5.31826183637543,7.20219895611353,3.07777880782423
"777","knb","speech only","spont speech3",NA,4.85197090170868,6.32041955675859,2.82376841036059
"778","koe","speech only","reading1",NA,6.70694864048338,7.72946859903382,3.77529447296889
"779","koe","speech only","reading2",NA,6.54084425875234,7.77649769585254,3.85786802030457
"780","koe","speech only","reading3",NA,6.36888826264619,7.09559341123469,3.59025502208292
"781","koe","speech only","spont speech1",NA,3.30755854822598,6.87409819083207,2.55003706449222
"782","koe","speech only","spont speech2",NA,4.81060060492582,6.48134812040905,2.88319457959419
"783","koe","speech only","spont speech3",NA,5.66964285714286,7.38095238095238,3.34338582970327
"784","kwl","speech only","reading1",NA,5.97304843996601,7.39035619093773,3.54196991751577
"785","kwl","speech only","reading2",NA,6.071076011846,7.70082420961988,3.55204736063148
"786","kwl","speech only","reading3",NA,5.82212902429999,7.47479714777477,3.37646333949476
"787","kwl","speech only","spont speech1",NA,4.87739514940372,6.25502276989017,2.73797939804718
"788","kwl","speech only","spont speech2",NA,5.06944934076007,6.38792921102729,2.86200056673279
"789","kwl","speech only","spont speech3",NA,4.97072218607677,6.29716367421285,2.83083330621807
"790","lwa","speech only","reading1",NA,6.06798804119145,7.69145761962648,3.58288178701758
"791","lwa","speech only","reading2",NA,5.87056702063715,7.48,3.38266384778013
"792","lwa","speech only","reading3",NA,5.88049984248661,7.26432920428301,3.38341914468845
"793","lwa","speech only","spont speech1",NA,5.55139907227293,7.35448152027532,3.27242773700764
"794","lwa","speech only","spont speech2",NA,5.62487621311151,7.36779560308972,3.23539907220174
"795","lwa","speech only","spont speech3",NA,5.68278515668356,7.45865551814718,3.30915013325437
"796","npn","speech only","reading1",NA,6.14105658353446,7.31903485254692,3.6480686695279
"797","npn","speech only","reading2",NA,6.45432860951312,7.53712524516671,3.79213483146067
"798","npn","speech only","reading3",NA,6.46253703965006,7.50776178379904,3.47163420829805
"799","npn","speech only","spont speech1",NA,5.8555540667292,8.92402519094198,3.72854077253219
"800","npn","speech only","spont speech2",NA,5.68598810075172,8.18696782927785,3.37278950370793
"801","npn","speech only","spont speech3",NA,5.17980724323865,6.57978520185083,2.91431241768979
"802","oet","speech only","reading1",NA,5.86691017007191,6.9460259621954,3.19634703196347
"803","oet","speech only","reading2",NA,5.56431628745213,7.27477477477477,3.35031126202603
"804","oet","speech only","reading3",NA,5.78102878716376,7.3960664232717,3.42102158782588
"805","oet","speech only","spont speech1",NA,5.4227279274089,7.41754284891257,3.13502216136355
"806","oet","speech only","spont speech2",NA,5.92841981995169,7.61911732416014,3.50093382649138
"807","oet","speech only","spont speech2",NA,5.6198126729109,7.21309289690344,3.1415707853927
"808","ots","speech only","reading1",NA,5.88637919233402,7.45979240333067,3.37938120790044
"809","ots","speech only","reading2",NA,5.41699582439905,6.83972911963883,3.24483775811209
"810","ots","speech only","reading3",NA,6.00682593856655,7.25577163652906,3.27533265097236
"811","ots","speech only","spont speech1",NA,4.67802667687791,6.69474759078435,2.81681144609096
"812","ots","speech only","spont speech2",NA,5.07779822653505,7.36155261837042,3.24107030693857
"813","ots","speech only","spont speech3",NA,4.43932479730628,5.5823844756546,2.35012415750266
"814","php","speech only","reading1",NA,5.98564329099945,7.26109026704922,3.46769740474876
"815","php","speech only","reading2",NA,5.61325966850829,7.08843988075522,3.36245990487778
"816","php","speech only","reading3",NA,5.84983878397052,6.88305709023941,3.27415264007378
"817","php","speech only","spont speech1",NA,5.50465467122935,6.6821209110645,3.12085970852348
"818","php","speech only","spont speech2",NA,5.25320941954792,6.89926754351422,3.18298207602915
"819","php","speech only","spont speech3",NA,5.51634740025925,7.08499837995464,3.25495985309473
"820","pry","speech only","reading1",NA,6.28143511791662,7.93296089385475,3.53033180650207
"821","pry","speech only","reading2",NA,6.15314494074749,7.69143247240869,3.50917169875812
"822","pry","speech only","reading3",NA,6.18009915830739,7.58588886326954,3.57513550916849
"823","pry","speech only","spont speech1",NA,4.97991434547326,5.98480575921441,2.89441364888638
"824","pry","speech only","spont speech2",NA,4.78175663637983,5.96387473725462,2.65915733941684
"825","pry","speech only","spont speech3",NA,5.3721730220303,6.86299615877081,3.02985948477752
"826","pzi","speech only","reading1",NA,6.19684082624544,7.19302494550739,3.35073449071264
"827","pzi","speech only","reading2",NA,6.20599116839718,7.30048908505308,3.48531869181189
"828","pzi","speech only","reading3",NA,6.26049412329096,7.64071856287425,3.4965034965035
"829","pzi","speech only","spont speech1",NA,4.8309522961274,5.85699526167658,2.68140488500624
"830","pzi","speech only","spont speech2",NA,5.43573557776609,7.0559354725583,3.13059347910013
"831","pzi","speech only","spont speech3",NA,4.8293089092423,6.19773377258082,2.70603598374927
"832","qlk","speech only","reading1",NA,5.99435825105783,7.7103902209685,3.6662749706228
"833","qlk","speech only","reading2",NA,5.72842998585573,7.30615130803677,3.53583293782629
"834","qlk","speech only","reading3",NA,5.90994371482176,7.08006095416715,3.47051236956267
"835","qlk","speech only","spont speech1",NA,4.48371065709553,5.8282434321878,2.48822143698469
"836","qlk","speech only","spont speech2",NA,4.59955105671086,5.81932150268942,2.67039674465921
"837","qlk","speech only","spont speech3",NA,4.09398168338421,5.26602703881378,2.41726461681172
"838","rct","speech only","reading1",NA,6.1267001592942,7.49632533072024,3.56134102910475
"839","rct","speech only","reading2",NA,6.02074373893246,7.76330762422556,3.62438220757825
"840","rct","speech only","reading3",NA,5.95268379547189,7.55244755244755,3.67393800229621
"841","rct","speech only","spont speech1",NA,5.64963956817163,7.69787894464563,3.44327905051063
"842","rct","speech only","spont speech2",NA,5.56664290805417,7.50160290660398,3.34593707640722
"843","rct","speech only","spont speech3",NA,5.7163323782235,7.97994269340974,3.36248924577
"844","rno","speech only","reading1",NA,6.84348150915204,7.71012327231976,3.17981637680078
"845","rno","speech only","reading2",NA,6.61708908787373,7.19599210566267,3.54306658521686
"846","rno","speech only","reading3",NA,6.56602976881664,7.50579801813198,3.59294092782416
"847","rno","speech only","spont speech1",NA,4.20161290322581,6.74193548387097,2.62371841446678
"848","rno","speech only","spont speech2",NA,4.02693170888105,4.96954151971786,2.19484020023104
"849","rno","speech only","spont speech3",NA,5.39607165983164,11.0425210446795,4.01884101810639
"850","rvh","speech only","reading1",NA,6.24919634820625,7.63496143958869,3.76385666408868
"851","rvh","speech only","reading2",NA,6.55560070432074,7.35035805972166,3.5388593983939
"852","rvh","speech only","reading3",NA,6.01100228096069,7.1304114729929,3.41627437794217
"853","rvh","speech only","spont speech1",NA,5.22218937826387,6.48719632304662,2.90342802467914
"854","rvh","speech only","spont speech2",NA,4.92862914085645,6.0059251279289,2.77609325517148
"855","rvh","speech only","spont speech3",NA,4.85380959239522,5.98444476451102,2.71711711711712
"856","sph","speech only","reading1",NA,6.78646934460888,7.58824772775312,3.69861566099546
"857","sph","speech only","reading2",NA,7.0950027457441,8.14350170573347,3.93363366663004
"858","sph","speech only","reading3",NA,7.12826333711691,7.80842129156736,3.74446839895609
"859","sph","speech only","spont speech1",NA,5.47313841278986,7.55437130923232,3.17803480704789
"860","sph","speech only","spont speech2",NA,5.69471699565201,6.95678941090461,3.09659528578031
"861","sph","speech only","spont speech3",NA,5.80785859126908,7.08574052110036,3.41566149722382
"862","tuv","speech only","reading1",NA,5.27859237536657,6.26902694779569,3.04441667613314
"863","tuv","speech only","reading2",NA,5.53790285973672,6.41287106276909,3.18870288122082
"864","tuv","speech only","reading3",NA,5.38720538720539,6.52199141232447,3.11229822320288
"865","tuv","speech only","spont speech1",NA,5.76530226223803,7.10448664598623,3.32361736760419
"866","tuv","speech only","spont speech2",NA,6.16262899802386,7.85332650223231,3.42731600146467
"867","tuv","speech only","spont speech3",NA,6.4597123944305,8.26295366354714,3.78392782367049
"868","tyf","speech only","reading1",NA,5.62159983880717,6.93408586978432,3.05668016194332
"869","tyf","speech only","reading2",NA,5.95968448729185,7.1882533420995,3.35911602209945
"870","tyf","speech only","reading3",NA,5.5339482164685,6.73333333333333,3.2039158972077
"871","tyf","speech only","spont speech1",NA,5.34549730943302,6.81793894489367,2.95710417557361
"872","tyf","speech only","spont speech2",NA,5.7568004309184,7.62706159542242,3.39760010786032
"873","tyf","speech only","spont speech3",NA,5.44600244182175,6.62991601613082,3.22759743864974
"874","uxi","speech only","reading1",NA,5.79807477053951,7.69919427036705,3.46989030669353
"875","uxi","speech only","reading2",NA,6.02045560204556,7.45904496340188,3.28253223915592
"876","uxi","speech only","reading3",NA,6.09148299922472,7.52878653675819,3.43490304709141
"877","vnu","speech only","reading1",NA,6.54945054945055,7.45218729391075,3.65236523652365
"878","vnu","speech only","reading2",NA,6.65021736576195,7.54140725948549,3.59872986004939
"879","vnu","speech only","reading3",NA,6.64283242993888,7.58676351896691,3.61362056984017
"880","vnu","speech only","spont speech1",NA,4.58032117432813,6.00860737144118,2.53500124264767
"881","vnu","speech only","spont speech2",NA,4.45389568196586,5.5987007234608,2.56917579659215
"882","vnu","speech only","spont speech3",NA,6.07243893692473,8.27190500856676,3.66913934753131
"883","wdy","speech only","reading1",NA,5.89539585235425,7.5378195096505,3.62545644235785
"884","wdy","speech only","reading2",NA,5.97772451712956,7.46899661781285,3.5380696292103
"885","wdy","speech only","reading3",NA,6.17816091954023,7.26489590811199,3.37127215098689
"886","wdy","speech only","spont speech1",NA,5.6251095914431,7.49079431877959,3.30653936607112
"887","wdy","speech only","spont speech2",NA,5.98669623059867,8.16293011414963,3.60019727108335
"888","wdy","speech only","spont speech3",NA,5.77167263072839,7.01065835545808,3.23362974939369
"889","wfk","speech only","reading1",NA,6.08400608400608,7.58249473437866,3.36291452592247
"890","wfk","speech only","reading2",NA,6.01605789890309,7.12750311121168,3.49754257629443
"891","wfk","speech only","reading3",NA,5.60080330246569,7.06958073148974,3.12221231043711
"892","wfk","speech only","spont speech1",NA,4.81742275578129,5.70241255915964,2.68053148469093
"893","wfk","speech only","spont speech2",NA,5.10028653295129,6.24641833810888,2.79569892473118
"894","wfk","speech only","spont speech3",NA,4.7979797979798,5.96855033094846,2.65900383141762
"895","wkv","speech only","reading1",NA,6.18095371276745,7.45081624110507,3.49552572706935
"896","wkv","speech only","reading2",NA,6.28555176336746,7.17425209130866,3.42368045649073
"897","wkv","speech only","reading3",NA,6.31549531926785,8.00334634690463,3.76884422110553
"898","wkv","speech only","spont speech1",NA,4.57672429157013,5.69004242575493,2.33751425313569
"899","wkv","speech only","spont speech2",NA,4.86098324433806,6.29828563019645,2.74547328131901
"900","wkv","speech only","spont speech3",NA,5.33984405765141,6.56848074348271,2.97942776069993
"901","xfy","speech only","reading1",NA,6.22925209919938,7.75314910653257,3.45433255269321
"902","xfy","speech only","reading2",NA,6.29586713016609,7.66483251279081,3.55236338930409
"903","xfy","speech only","reading3",NA,6.4081316981549,7.89502701510641,3.66891369212068
"904","xfy","speech only","spont speech1",NA,4.8252859948256,7.47482933823759,3.1996507203892
"905","xfy","speech only","spont speech2",NA,5.70242214532872,7.25125697679782,3.1665435745938
"906","xfy","speech only","spont speech3",NA,6.31132325643065,8.66613630336781,3.6303805530492
"907","ybh","speech only","reading1",NA,7.20311486048021,8.43152091665766,4.00519592985495
"908","ybh","speech only","reading2",NA,6.96449026345934,8.25120330048132,3.82224268938522
"909","ybh","speech only","reading3",NA,6.71231339095297,7.94701986754967,3.76890092529903
"910","ybh","speech only","spont speech1",NA,4.76645773575552,5.64447592067989,2.54555768276253
"911","ybh","speech only","spont speech2",NA,4.36522083580907,7.55000990295108,2.78129952456418
"912","ybh","speech only","spont speech3",NA,5.06239864626666,6.83917365860537,2.83707964289495
"913","yvc","speech only","reading1",NA,6.0923148471108,8.00185550272527,3.63973571345775
"914","yvc","speech only","reading2",NA,6.19601520211908,7.44570837642192,3.40699815837937
"915","yvc","speech only","reading3",NA,6.14366729678639,7.64962814307638,3.44746162927981
"916","yvc","speech only","spont speech1",NA,5.57355323221911,7.66032598697524,3.30487266303548
"917","yvc","speech only","spont speech2",NA,5.83552516219534,7.49079431877959,3.39256865912763
"918","yvc","speech only","spont speech3",NA,5.87474317023058,7.43361485201248,3.40363968628645
"919","zbw","speech only","reading1",NA,5.75,7.16067864271457,3.42542817852232
"920","zbw","speech only","reading2",NA,5.87375091396539,7.22979552093476,3.46595069563095
"921","zbw","speech only","reading3",NA,5.62823994075537,6.66419844502036,3.43155538977993
"922","zbw","speech only","spont speech1",NA,5.11625937063233,7.65744779975435,3.37431114879186
"923","zbw","speech only","spont speech2",NA,3.87360854589927,5.31856508506711,2.2354173943416
"924","zbw","speech only","spont speech3",NA,5.61167227833895,7.14137257347134,3.20299500831947
"925","zib","speech only","reading1",NA,6.51616839536303,7.29535195803343,3.57492654260529
